File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_127_Ольга.json,93AC3707455F52F021A25384F8F4C965,"Ольга Дмитриевна - ""Семён!""","奥尔加·德米特里耶夫娜 - ""谢苗！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_128_Семен.json,742F8C8D48D3E17DD4F7BB921D42D740,"""Я тут же отвернулся.""","""我赶紧往边上看。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_129_Ольга.json,C23B3A1C4FE1FA8F71B27B9611202DD4,"Ольга Дмитриевна - ""Стучаться надо! А теперь вон!""","奥尔加·德米特里耶夫娜 - ""没人教过你要敲门吗？出去！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_130_Семен.json,95D0DFE54D8F75B8B53F6682E71FE524,"""Да, неудобно получилось.""(важное)","""哎呀，刚才好尴尬。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_131_Семен.json,7385B7B7476F3EA911CFDEB70CA8CFB1,"""Хотя зрелище мне пришлось по нраву.""","""虽然我很欣赏刚才的风景。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_132_Семен.json,755BF4894344FAA4F48C3BAC7CED0A05,"""Через минуту вышла и Ольга Дмитриевна.""","""奥尔加·德米特里耶夫娜很快就跟出来了。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_133_Ольга.json,8814033A499E33547035259345E63233,"Ольга Дмитриевна - ""Вот, держи.","奥尔加·德米特里耶夫娜 - ""拿着这个，"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_134_Ольга.json,FB0B4EC64F4211FACDB6FBAEC2E97133,"Ольга Дмитриевна - ""Теперь это и твой дом тоже.""","奥尔加·德米特里耶夫娜 - ""现在它也是你的家了。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_135_Семен.json,22C72B9449892DDE46F1FAB63CC8E947,"""Она протянула мне ключ.","""她递给我一把钥匙，"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_136_Семен.json,EA5D62FF41657B5C6399909A39005BD2,"Я положил его в карман.""","""我揣到了口袋里。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_137_Семен.json,AC4422154D9856191B281AA093C898C9,"""Дом…""","""家…"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_138_Семен.json,F8A5864941F7ABCEFD69A9AD9F26FDD6,"""Конечно, если опустить всю фантасмагоричность происходящего, этот лагерь был далеко не самым плохим местом на Земле, но назвать его домом…""","""如果不去想那些灵异事件的话，这个地方倒不是那么可怕，不过要说是家的话..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_139_Семен.json,46CEE97449CA92EEF6D29592E938ACD6,"""Всего за день, проведённый здесь!""","""还是刚来的第二天！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_141_Ольга.json,F54F476840E5D5BD4AD2708F40F49718,"Ольга Дмитриевна - ""Ладно, пойдём, опаздываем.""","奥尔加·德米特里耶夫娜 - ""好了，咱们走吧，已经晚了。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_142_Семен.json,2D506DF64C0C915874B187BAAD09A133,"Семён - ""А как же бутерброды?..""","谢苗 - ""那三明治呢？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_143_Ольга.json,1E7065054EFCB98733CB87B0EA8B225D,"Ольга Дмитриевна - ""По дороге съешь!""","奥尔加·德米特里耶夫娜 - ""路上吃！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_144_Семен.json,22631B334F61C1264E0D4BBF4B774AF6,"Мы шли вдоль домиков пионеров, я уплетал бутерброды с колбасой, а Ольга Дмитриевна трещала без умолку.(важное)","""我们沿着一排小屋前进，我不停地吃，奥尔加·德米特里耶夫娜不停地说，""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_145_Семен.json,5451A0E146519B904C256185E0777962,"Ву-ву-ву – как трансформатор!""(важное)","""她的嘴巴像抽风一样停不下来...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_146_Семен.json,2CF2615F4F83888B1CB0239450215378,"""Но меня не волновало ничего кроме еды.""(важное)","""不过我除了吃的什么也不在意。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_147_Ольга.json,FE2BD1C04F173E22DFDD368F84357B6D,"Ольга Дмитриевна - ""Понял?""","奥尔加·德米特里耶夫娜 - ""明白？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_148_Семен.json,382F2E46405EF2191616BBA931E4FB13,"Семён - ""А?""","谢苗 - ""哈？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_149_Ольга.json,F9E2A95E4F38C70A7B015385DDE66F68,"Ольга Дмитриевна - ""Ты не слушаешь!""","奥尔加·德米特里耶夫娜 - ""你根本就没听我说话嘛！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_150_Семен.json,4A2861274D60654BAB9E028B91EB266B,"Семён - ""Простите…""","谢苗 - ""对不起…"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_151_Ольга.json,BA71717A4A86599971943B9D536FBB96,"Ольга Дмитриевна - ""Сегодня начинается твоя новая пионерская жизнь!""","奥尔加·德米特里耶夫娜 - ""今天是你开始少先队员生活的第一天！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_152_Ольга.json,83A5C4874564954D4761C5889C3F3C14,"Ольга Дмитриевна - ""И ты должен приложить все усилия, чтобы она стала счастливой!""","奥尔加·德米特里耶夫娜 - ""你应该努力地去生活！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_153_Семен.json,8859B22B40BE560C278EC2BC098A10BC,"Семён - ""А, да, конечно…""","谢苗 - ""啊，对呀，当然了..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_154_Ольга.json,8F2E52594784154E8CBAABAA7AAB7259,"Ольга Дмитриевна - ""Я серьёзно! У пионера много обязанностей, на него возложена большая ответственность – участвовать в общественной работе, помогать младшим, учиться, учиться и ещё раз учиться!""","奥尔加·德米特里耶夫娜 - ""我很严肃的，少先队员有自己的使命，有很多的责任需要担当：参加社会劳动，帮助低年级的孩子，还有不断学习进取！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_155_Ольга.json,A8ACA04A4789CC20AED7DBA2A74EBE3E,"Ольга Дмитриевна - ""Мы все тут как одна большая семья.","奥尔加·德米特里耶夫娜 - ""我们在这里就像是一个大家庭。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_156_Ольга.json,3D7DB24B4D9D613041E9FB965969BBCB,"Ольга Дмитриевна - ""И тебе предстоит стать её частью.""","奥尔加·德米特里耶夫娜 - ""你也是其中之一。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_157_Семен.json,ED8FB2434BA94C05C8C0E697254C0888,"""Да, частью…","""对，之一..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_158_Семен.json,8232456E48B9EC775A4DF8BC99A3CE1D,"Я готов даже расписаться в партбилете, лишь бы не слушать этот бред.""","""要我入党都可以，只要可以不再听这无聊的话。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_159_Ольга.json,732383E240BDA637C71297A9B9A2C6F2,"Ольга Дмитриевна - ""Надеюсь, по окончании смены у тебя останутся самые лучшие воспоминания о нашем лагере.""","奥尔加·德米特里耶夫娜 - ""我希望在夏令营结束之后，你能留下一份美好的回忆。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_160_Ольга.json,E5E44E7E463D44D7FDB58BA49BCAC7C9,"Ольга Дмитриевна - ""Воспоминания на всю жизнь!""","奥尔加·德米特里耶夫娜 - ""一生都会记得的回忆。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\02_Утро\д2_161_Семен.json,FD57DDE04074FA24156A96A891F6A47D,"Семён - ""А когда смена заканчивается?""","谢苗 - ""那到底是什么时候结束啊？"""
