File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_126_семен.json,71F57AAA4CCA75D721AC7CB91A47C9DA,"Я же, прикрывая одной рукой зад, а другой держа свою одежду, бросился в лес.(важное)","""我一手捂着屁股一手拿着衣服跑进了树林。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_127_семен.json,984A95984D2C8727E54E04A5B8567412,"Тогда мне это показалось лучшим решением – не появляться же голым днём, посреди лагеря, да ещё и с эскортом из двух визжащих девочек…","""看起来我当时的唯一办法不太合适…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_128_семен.json,D4C0F0EC4995ACB365FBED85500C06B1,Бежал я не оглядываясь.(важное),"""我头也不回地跑着。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_129_семен.json,799254FA47C1BCE0ECE008BB965756B4,"Спустя несколько минут остановился, чтобы отдышаться(важное)","""然后停下几秒钟喘口气。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_130_семен.json,F28CF7D04ABEEA2F98344C9AD720EBC2,Погони похоже небыло(важное),"""似乎她没有在追了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_131_семен.json,EC14EB2F4D50BA3A1A33010ACB8BA6CD,"Значит, мне всё же удалось спастись!","""所以我成功地逃了出来！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_132_семен.json,7F389FF745125C0019349EBE6B6F6E69,Однако ценой этому стали исколотые и исцарапанные в кровь ноги – надеть ботинки-то времени не нашлось.(важное),"""不过是建立在全身划伤，脚划出血的代价上的——我跑的时候来不及穿上鞋。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_133_семен.json,9C3780364405D6EE62C9A791907F4618,Я сел на пенёк и вздохнул…,"""我坐在一个树桩上叹着气…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_134_семен.json,FF86FFA24D575EE2DC02B28CF0EDCDFD,Через некоторое время уже одетый я выбрался из леса.,"""过了一会儿，我穿好了衣服，离开了森林。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_135_семен.json,72595BE546BB856B01D8EEA9AF07029B,"Нужно решить, что же делать дальше!(важное)","""我需要决定接下来做什么！""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_136_семен.json,034169114752F9E6A7FE418DE6E4E544,"Ноги болят – значит, мне прямая дорога в медпункт!(важное)","""我的脚很疼，所以我应该直接去医务室！""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_137_семен.json,0BEA6F7D4FFD40A9941A11A4AC987BF0,"Но, с другой стороны, живот тоже ждать не намерен.(важное)","""不过另一方面，我的肚子也等不及了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_138_семен.json,F84FCA2442DA21289BC21DB1365F6900,"Может быть, стоит воспользоваться приглашением Электроника.(важное)","""也许我可以接受电子小子的邀请？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\03_умывальник\д5_139_семен.json,27F0D0FD4A5EA8C7B3065086293FD415,Или пойти в столовую – вдруг что-нибудь осталось?..(важное),"""或者去食堂也许能侥幸找到一些吃的...?""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_001_семен.json,1CE6B57546C6C3D80DFB08930696098E,Есть хотелось просто безумно.(важное),"""我已经饿得不行了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_002_семен.json,9C17A195473B39104DF26686761B3971,Я всегда трепетно относился к своему здоровью(важное),"""我总是注意自己的健康。忍无可忍的情况下更是如此。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_003_семен.json,785831BF4CDC7F7E990C2DB6744843C9,Но трепетнее всего в те моменты когда становилось уже совсем не вмоготу.,"""疼的时候更是如此。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_004_семен.json,9408A2EA4FAEBBE4498999BB6B31F123,"А сейчас ходить я мог, ноги почти даже не болели.(важное)","""现在我可以走了，我的脚也不再那么疼。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_005_семен.json,7835E6AA428E295812DCE8A1357E1F58,"Следовательно, ступни и сами заживут, а вот голод ждать не будет…(важное)","""我的脚会逐渐好起来，不过我的肚子可是等不及了…""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_006_семен.json,493C44B34D50BA3A1A33010ACB8BA6CD,Я решил воспользоваться предложением Электроника.,"""我决定去蹭电子小子。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_007_семен.json,3FBAB99D4D50BA3A1A33010ACB8BA6CD,"В конце концов, зная местных пионеров, можно было резонно предположить, что в столовой не осталось даже чёрствой корки хлеба…","""我了解这些少先队员们，食堂里一块腐烂的面包都不会剩下的…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_008_семен.json,01AD2C934D50BA3A1A33010ACB8BA6CD,А кружок кибернетики мне всё же кое-чем обязан.,"""而且机器人社团总是某种程度上欠我的。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_009_семен.json,0977F6B14D50BA3A1A33010ACB8BA6CD,С такими мыслями я подошёл к зданию клубов.,"""我抱着这种想法来到了社团大楼。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_010_семен.json,B53BF61341629EFE123CE0BDBF1D8DA0,Изнутри доносились крики.(важное),"""然后听到里面传来尖叫的声音。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_011_семен.json,722F81B04D50BA3A1A33010ACB8BA6CD,"Я прислушался, но ничего разобрать не смог.","""我尝试仔细听，可是什么也没有听出来。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_012_шурик.json,716BFB4C4280C7CD682FF4A8CF1DDA32,Шурик - Отдай!,"舒里克 - ""给我！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_013_ульяна.json,EE072A424894C03C1D2810B61AB8AC03,Ульяна - Не отдам!,"乌里扬娜 - ""不！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_014_семен.json,17619D1A457BBD8B9BB1CAADF64EE1E4,"По комнате носилась Ульянка, держа в руках моток проволоки, а за ней бегал Шурик.","""乌里扬卡拿着一个线圈在屋里跑来跑去，后面追着舒里克。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_015_семен.json,FE8396EA4C7994C1F459B9AA32979F1D,"Семён - Ребят, мне как-то даже неудобно вас прерывать, но…","谢苗 - ""伙计们，很抱歉打扰你们，不过…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_016_шурик.json,D2DA337D428ED38738DBBB9DD531E65B,Шурик - Отдай!,"舒里克 - ""给我！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_017_семен.json,8F4463D94B80EF608A76BBBD86E260CA,Они не обратили на меня ни малейшего внимания.,"""他们一点都没有注意我。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\04_день\д5_140_1__пойти_в_кружки\д541_018_ульяна.json,602D683D4673C40024FA908F1AF2EB8B,Ульяна - Не отдам!,"乌里扬娜 - ""不！"""
